install_id,industry,size_band,country,climate,dust_level,shift_pattern,family,grade,cooling,ip_rating,duty_cycle_pct,channel,region,message_angle,landing_page,device,commissioning,service_plan,support_tier,had_thermal_fault,slow_first_response,ticket_count,feedback_score,order_value,installed_on,churned,reordered
I02318,construction,mid,ES,temperate,low,1-shift,Loader,industrial,liquid,IP65,90,referral,dach,uptime,/products,mobile,guided,standard,dedicated,false,false,0,,80550,2024-04-05,false,true
I02319,food,small,NO,temperate,medium,3-shift,Loader,pro,passive,IP65,65,search,benelux,durability,/spec-sheets,desktop,self,premium,pooled,false,false,0,,11200,2024-11-02,false,true
I02320,food,small,MA,hot,high,2-shift,Conveyor,consumer,passive,IP54,35,trade-fair,iberia,durability,/case-studies,desktop,on-site,premium,dedicated,true,false,2,,7900,2024-04-02,true,false
I02321,construction,small,AE,hot,low,1-shift,Loader,industrial,liquid,IP65,90,trade-fair,benelux,price,/pricing,mobile,self,standard,dedicated,false,false,0,,26850,2025-02-09,false,true
I02322,food,small,MA,hot,low,3-shift,Lifter,consumer,active,IP65,35,distributor-ME,middle-east,uptime,/pricing,desktop,self,premium,pooled,true,true,4,,9000,2025-06-01,false,true
I02323,construction,small,AE,hot,low,2-shift,Hoist,consumer,active,IP66,35,paid-social,middle-east,durability,/contact,mobile,on-site,premium,pooled,true,false,1,,11550,2025-01-20,false,true
I02324,mining,small,NO,arctic,high,2-shift,Sorter,industrial,active,IP54,90,referral,benelux,price,/contact,desktop,on-site,standard,pooled,false,true,1,5,27100,2025-01-10,true,false
I02325,mining,mid,PL,temperate,high,3-shift,Conveyor,industrial,liquid,IP54,90,search,benelux,durability,/products,desktop,on-site,standard,dedicated,false,false,1,,27150,2024-07-11,false,true
I02326,mining,small,FI,temperate,low,3-shift,Loader,industrial,liquid,IP65,90,referral,benelux,price,/contact,desktop,on-site,none,dedicated,false,false,0,5,26850,2024-05-07,true,false
I02327,construction,large,SE,arctic,low,1-shift,Compactor,pro,passive,IP54,65,trade-fair,benelux,price,/contact,mobile,on-site,premium,dedicated,false,false,0,4,22600,2024-09-28,false,true
I02328,mining,large,SA,hot,low,2-shift,Sorter,industrial,active,IP54,90,referral,benelux,price,/case-studies,desktop,on-site,standard,dedicated,false,false,0,,27100,2024-05-29,true,false
I02329,construction,large,SA,hot,low,1-shift,Lifter,consumer,passive,IP54,35,referral,dach,uptime,/case-studies,desktop,guided,none,dedicated,true,false,2,,8200,2024-06-27,true,false
I02330,mining,small,FI,hot,medium,3-shift,Conveyor,industrial,active,IP65,90,trade-fair,benelux,price,/spec-sheets,mobile,on-site,premium,dedicated,false,false,0,4,54200,2025-06-03,false,true
I02331,mining,small,ES,hot,high,3-shift,Compactor,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/products,desktop,guided,standard,dedicated,false,false,1,4,26550,2024-02-13,false,true
I02332,food,small,DE,hot,high,3-shift,Compactor,industrial,active,IP66,90,paid-social,benelux,durability,/pricing,desktop,self,standard,dedicated,false,false,0,,26600,2025-07-22,false,true
I02333,logistics,small,SA,hot,medium,3-shift,Lifter,consumer,passive,IP54,35,distributor-ME,middle-east,uptime,/case-studies,mobile,self,none,dedicated,true,true,5,,12300,2024-12-12,true,false
I02334,mining,small,ES,hot,medium,1-shift,Loader,pro,liquid,IP54,65,distributor-ME,middle-east,uptime,/contact,mobile,on-site,premium,dedicated,true,true,1,5,35550,2024-12-30,true,false
I02335,logistics,small,ES,hot,medium,1-shift,Loader,consumer,active,IP66,35,distributor-ME,middle-east,uptime,/spec-sheets,mobile,self,standard,pooled,false,true,1,,12300,2025-06-07,false,true
I02336,mining,large,MA,temperate,high,1-shift,Compactor,pro,active,IP65,65,trade-fair,iberia,durability,/contact,mobile,on-site,standard,pooled,false,false,0,4,11600,2024-03-26,false,true
I02337,mining,mid,NO,arctic,high,3-shift,Sorter,pro,active,IP65,65,trade-fair,nordics,service,/case-studies,desktop,on-site,none,pooled,false,false,0,,11500,2024-10-17,false,true
I02338,logistics,small,FI,temperate,high,2-shift,Loader,industrial,active,IP66,90,referral,iberia,price,/case-studies,desktop,self,standard,pooled,false,false,0,,27050,2025-05-21,false,true
I02339,mining,large,FI,temperate,low,3-shift,Compactor,pro,active,IP65,65,paid-social,nordics,service,/contact,desktop,self,standard,dedicated,false,false,0,,58000,2024-12-29,false,true
I02340,logistics,large,MA,hot,medium,2-shift,Conveyor,consumer,passive,IP54,35,distributor-ME,middle-east,uptime,/pricing,desktop,on-site,none,pooled,true,true,3,,3950,2025-01-09,false,true
I02341,logistics,small,PL,hot,high,3-shift,Lifter,consumer,active,IP65,35,distributor-ME,middle-east,uptime,/spec-sheets,desktop,on-site,none,pooled,false,false,1,3,4500,2024-03-08,false,true
I02342,logistics,mid,MA,hot,medium,3-shift,Sorter,consumer,active,IP54,35,distributor-ME,middle-east,uptime,/contact,desktop,self,premium,pooled,true,true,2,,19250,2025-05-17,false,true
I02343,food,large,MA,hot,low,3-shift,Hoist,pro,active,IP65,65,search,benelux,durability,/spec-sheets,desktop,on-site,none,dedicated,false,false,0,,23600,2024-02-02,true,false
I02344,logistics,small,PL,temperate,low,1-shift,Compactor,industrial,active,IP66,90,trade-fair,middle-east,uptime,/spec-sheets,desktop,on-site,standard,dedicated,false,false,0,,53200,2025-02-11,false,true
I02345,logistics,small,DE,temperate,medium,2-shift,Conveyor,pro,passive,IP66,65,search,benelux,durability,/products,mobile,on-site,none,pooled,false,true,1,1,34800,2024-08-03,false,true
I02346,construction,mid,MA,hot,low,2-shift,Lifter,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/products,desktop,self,none,dedicated,false,false,1,5,133000,2024-07-23,false,true
I02347,food,large,FI,hot,medium,3-shift,Lifter,pro,active,IP65,65,referral,dach,uptime,/products,mobile,on-site,premium,pooled,false,false,0,,11600,2024-08-16,false,true
I02348,food,mid,AE,hot,low,1-shift,Sorter,pro,active,IP65,65,distributor-ME,middle-east,uptime,/case-studies,mobile,self,standard,dedicated,false,false,1,,57500,2025-02-18,false,true
I02349,logistics,small,MA,hot,low,1-shift,Lifter,pro,active,IP65,65,referral,nordics,uptime,/contact,desktop,on-site,none,dedicated,false,false,0,,34800,2025-03-05,false,true
I02350,construction,small,SE,arctic,low,3-shift,Lifter,consumer,active,IP65,35,search,benelux,durability,/products,mobile,guided,none,dedicated,true,false,2,,9000,2025-06-16,false,true
I02351,mining,mid,DE,temperate,low,3-shift,Loader,pro,liquid,IP54,65,paid-social,iberia,service,/contact,desktop,on-site,standard,dedicated,false,false,0,,11850,2025-03-20,false,true
I02352,food,small,NO,temperate,low,1-shift,Compactor,consumer,passive,IP66,35,search,iberia,service,/contact,desktop,self,standard,pooled,false,false,0,,4300,2025-05-10,true,false
I02353,mining,mid,MA,temperate,high,3-shift,Hoist,industrial,liquid,IP66,90,trade-fair,middle-east,uptime,/case-studies,desktop,on-site,standard,dedicated,true,false,1,1,26550,2024-11-16,false,true
I02354,mining,mid,SA,hot,high,1-shift,Lifter,consumer,passive,IP54,35,distributor-ME,middle-east,uptime,/case-studies,desktop,on-site,standard,pooled,true,true,2,,4100,2025-01-10,false,true
I02355,construction,mid,PL,temperate,medium,2-shift,Sorter,industrial,liquid,IP54,90,referral,nordics,uptime,/pricing,tablet,guided,premium,dedicated,false,false,0,,27150,2025-03-30,false,true
I02356,mining,mid,NO,temperate,low,2-shift,Hoist,consumer,active,IP66,35,trade-fair,benelux,price,/products,mobile,on-site,standard,pooled,false,false,0,,3850,2025-03-23,false,true
I02357,food,mid,ES,temperate,low,3-shift,Compactor,consumer,passive,IP66,35,trade-fair,nordics,service,/spec-sheets,tablet,guided,premium,pooled,false,true,1,,8600,2024-08-05,false,true
I02358,logistics,large,SE,temperate,high,2-shift,Sorter,industrial,active,IP54,90,referral,middle-east,service,/contact,tablet,on-site,standard,dedicated,false,false,0,,54200,2024-12-11,false,true
I02359,mining,mid,SA,hot,high,1-shift,Compactor,consumer,passive,IP66,35,referral,nordics,uptime,/contact,desktop,self,standard,dedicated,true,false,3,,8600,2024-07-17,true,false
I02360,mining,mid,NO,temperate,low,2-shift,Compactor,pro,passive,IP54,65,trade-fair,iberia,durability,/products,desktop,on-site,standard,dedicated,false,false,0,,11300,2024-05-12,false,true
I02361,food,mid,ES,hot,low,2-shift,Compactor,pro,passive,IP54,65,paid-social,nordics,service,/contact,desktop,on-site,standard,dedicated,true,false,2,5,33900,2024-06-19,false,true
I02362,food,small,AE,hot,medium,2-shift,Hoist,pro,active,IP65,65,search,nordics,durability,/spec-sheets,tablet,guided,standard,pooled,true,false,1,,35400,2024-03-07,false,true
I02363,logistics,small,MA,hot,high,2-shift,Compactor,pro,liquid,IP54,65,paid-social,dach,service,/spec-sheets,mobile,on-site,standard,pooled,true,false,2,,11600,2024-11-19,true,false
I02364,logistics,small,NO,hot,low,1-shift,Hoist,pro,liquid,IP65,65,distributor-ME,middle-east,uptime,/pricing,mobile,on-site,premium,dedicated,false,false,0,,33750,2025-07-10,false,true
I02365,logistics,large,SE,hot,medium,1-shift,Hoist,pro,active,IP65,65,trade-fair,nordics,service,/contact,desktop,guided,premium,dedicated,false,false,0,4,59000,2025-04-19,true,false
I02366,food,small,MA,hot,low,1-shift,Sorter,pro,passive,IP54,65,distributor-ME,middle-east,uptime,/spec-sheets,mobile,guided,standard,pooled,true,true,4,1,11850,2025-04-15,false,true
I02367,food,mid,ES,hot,medium,3-shift,Loader,industrial,active,IP66,90,trade-fair,benelux,price,/contact,desktop,guided,none,pooled,false,true,1,,54100,2025-01-03,false,true
I02368,construction,large,SA,temperate,low,1-shift,Conveyor,pro,liquid,IP65,65,paid-social,dach,service,/pricing,tablet,self,standard,pooled,true,false,1,1,23400,2024-06-12,false,true
I02369,construction,small,MA,hot,high,2-shift,Compactor,pro,active,IP65,65,distributor-ME,middle-east,uptime,/products,desktop,guided,standard,dedicated,false,false,0,5,23200,2025-01-09,false,true
I02370,construction,small,MA,hot,low,1-shift,Loader,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/products,tablet,on-site,standard,dedicated,false,false,1,1,27050,2024-10-09,false,true
I02371,food,small,AE,hot,medium,2-shift,Sorter,industrial,active,IP54,90,search,benelux,durability,/contact,mobile,self,none,dedicated,false,false,0,5,27100,2024-04-12,false,true
I02372,construction,mid,SE,arctic,low,1-shift,Compactor,industrial,active,IP66,90,trade-fair,middle-east,uptime,/case-studies,desktop,self,none,dedicated,false,false,0,5,26600,2024-09-18,false,true
I02373,logistics,small,ES,hot,low,2-shift,Lifter,consumer,active,IP65,35,distributor-ME,middle-east,uptime,/spec-sheets,mobile,self,standard,pooled,true,true,1,,4500,2024-11-17,true,false
I02374,food,small,FI,temperate,medium,2-shift,Conveyor,pro,active,IP65,65,referral,benelux,price,/case-studies,desktop,guided,none,dedicated,false,false,0,,11700,2024-06-03,false,true
I02375,food,small,PL,temperate,low,3-shift,Sorter,pro,active,IP65,65,trade-fair,iberia,durability,/spec-sheets,mobile,on-site,standard,pooled,true,true,1,1,34500,2024-05-02,false,true
I02376,construction,mid,PL,temperate,medium,1-shift,Sorter,industrial,liquid,IP54,90,trade-fair,middle-east,uptime,/case-studies,desktop,on-site,standard,pooled,false,false,1,,81450,2024-07-05,false,true
I02377,mining,large,FI,temperate,medium,3-shift,Sorter,industrial,active,IP54,90,search,nordics,durability,/contact,desktop,guided,standard,pooled,false,false,0,5,54200,2024-03-16,false,true
I02378,construction,mid,MA,temperate,high,1-shift,Conveyor,pro,passive,IP66,65,paid-social,benelux,durability,/spec-sheets,mobile,on-site,standard,dedicated,false,false,0,,34800,2025-07-18,false,true
I02379,construction,small,DE,temperate,medium,1-shift,Hoist,industrial,active,IP66,90,search,middle-east,uptime,/spec-sheets,desktop,self,none,pooled,true,true,3,,26400,2024-04-05,false,true
I02380,construction,mid,NO,temperate,low,1-shift,Hoist,industrial,liquid,IP66,90,paid-social,middle-east,durability,/products,desktop,guided,standard,dedicated,true,false,1,3,26550,2025-01-18,false,true
I02381,construction,small,DE,temperate,high,1-shift,Lifter,pro,passive,IP65,65,search,iberia,service,/case-studies,mobile,self,standard,pooled,false,false,0,,11750,2025-06-09,false,true
I02382,food,small,SA,hot,high,3-shift,Hoist,consumer,active,IP66,35,search,middle-east,uptime,/case-studies,mobile,on-site,none,dedicated,true,false,1,,11550,2025-08-23,true,false
I02383,logistics,mid,PL,temperate,low,1-shift,Hoist,consumer,active,IP66,35,search,dach,service,/case-studies,mobile,on-site,standard,pooled,false,false,0,4,3850,2025-02-10,false,true
I02384,food,small,PL,temperate,medium,3-shift,Compactor,consumer,passive,IP66,35,referral,nordics,uptime,/products,desktop,self,standard,pooled,true,true,3,2,12900,2024-09-01,false,true
I02385,logistics,small,ES,hot,low,2-shift,Sorter,consumer,passive,IP66,35,paid-social,iberia,service,/contact,desktop,on-site,none,pooled,true,true,2,1,3800,2025-02-05,true,false
I02386,logistics,small,FI,arctic,low,3-shift,Loader,consumer,active,IP66,35,referral,nordics,uptime,/spec-sheets,tablet,on-site,none,pooled,false,false,0,5,4100,2025-05-16,true,false
I02387,food,mid,AE,temperate,low,1-shift,Hoist,pro,liquid,IP65,65,referral,nordics,uptime,/pricing,desktop,on-site,standard,dedicated,false,false,0,,33750,2025-05-15,true,false
I02388,food,large,MA,hot,low,3-shift,Hoist,pro,active,IP65,65,distributor-ME,middle-east,uptime,/products,desktop,on-site,standard,pooled,false,false,0,5,11800,2025-02-22,false,true
I02389,food,small,ES,hot,medium,2-shift,Lifter,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/case-studies,desktop,self,premium,dedicated,true,false,1,4,81000,2025-07-06,false,true
I02390,mining,small,SA,hot,medium,3-shift,Lifter,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/contact,desktop,guided,standard,dedicated,false,false,1,5,27000,2025-08-20,false,true
I02391,logistics,small,FI,temperate,medium,2-shift,Conveyor,pro,passive,IP66,65,trade-fair,dach,uptime,/pricing,mobile,guided,standard,dedicated,false,false,0,,23200,2024-08-25,false,true
I02392,construction,small,PL,hot,medium,1-shift,Sorter,industrial,liquid,IP54,90,search,dach,service,/products,tablet,self,standard,dedicated,false,false,0,,27150,2024-10-16,true,false
I02393,logistics,mid,FI,arctic,high,3-shift,Compactor,consumer,passive,IP66,35,referral,nordics,uptime,/products,mobile,guided,standard,pooled,true,true,3,,12900,2025-01-17,false,true
I02394,food,small,FI,arctic,medium,2-shift,Hoist,consumer,active,IP66,35,paid-social,iberia,service,/spec-sheets,mobile,on-site,premium,dedicated,true,true,1,,19250,2025-01-14,false,true
I02395,food,large,FI,hot,medium,3-shift,Conveyor,industrial,active,IP65,90,referral,middle-east,service,/case-studies,desktop,self,none,pooled,true,true,1,,27100,2025-04-08,false,true
I02396,logistics,small,AE,hot,high,2-shift,Compactor,industrial,active,IP66,90,referral,middle-east,service,/contact,desktop,on-site,standard,dedicated,true,false,1,3,26600,2025-04-27,false,true
I02397,logistics,large,FI,temperate,high,1-shift,Compactor,consumer,passive,IP66,35,paid-social,benelux,durability,/spec-sheets,tablet,self,none,pooled,false,true,1,,4300,2024-08-07,false,true
I02398,logistics,mid,SA,temperate,low,3-shift,Loader,industrial,liquid,IP65,90,search,dach,service,/products,desktop,self,none,pooled,true,true,1,,53700,2024-12-05,false,true
I02399,construction,large,PL,temperate,high,2-shift,Lifter,consumer,passive,IP54,35,trade-fair,middle-east,uptime,/contact,desktop,guided,none,dedicated,false,false,1,,8200,2024-12-11,false,true
I02400,construction,small,DE,temperate,high,1-shift,Sorter,pro,liquid,IP66,65,search,benelux,durability,/spec-sheets,desktop,guided,none,dedicated,true,false,1,4,11600,2025-06-25,false,true
I02401,logistics,mid,PL,temperate,low,1-shift,Sorter,pro,passive,IP54,65,search,benelux,durability,/case-studies,mobile,self,standard,dedicated,true,false,1,2,23700,2024-03-05,true,false
I02402,food,small,SA,hot,medium,1-shift,Lifter,consumer,passive,IP54,35,referral,dach,uptime,/contact,desktop,on-site,standard,dedicated,true,true,3,,12300,2025-04-30,false,true
I02403,construction,small,AE,hot,low,2-shift,Hoist,industrial,liquid,IP66,90,search,benelux,durability,/case-studies,desktop,on-site,premium,dedicated,false,false,0,,79650,2024-04-07,false,true
I02404,logistics,small,DE,temperate,high,2-shift,Conveyor,pro,passive,IP66,65,trade-fair,dach,uptime,/products,desktop,on-site,none,pooled,false,false,0,,11600,2024-03-16,true,false
I02405,mining,mid,ES,hot,medium,2-shift,Conveyor,consumer,active,IP54,35,referral,dach,uptime,/contact,desktop,self,premium,pooled,true,true,1,,12300,2024-08-26,false,true
I02406,logistics,large,MA,hot,medium,1-shift,Hoist,pro,passive,IP66,65,trade-fair,nordics,service,/spec-sheets,mobile,guided,standard,dedicated,true,false,2,1,58750,2024-03-28,false,true
I02407,mining,small,PL,temperate,high,3-shift,Sorter,pro,passive,IP54,65,paid-social,benelux,durability,/products,mobile,self,standard,dedicated,true,false,1,,35550,2025-03-27,false,true
I02408,food,small,FI,temperate,low,1-shift,Conveyor,industrial,liquid,IP54,90,trade-fair,benelux,price,/spec-sheets,desktop,on-site,none,dedicated,false,false,1,4,27150,2025-01-12,false,true
I02409,food,small,DE,hot,medium,3-shift,Hoist,pro,liquid,IP65,65,paid-social,iberia,service,/contact,mobile,on-site,none,pooled,false,false,0,,11250,2024-04-21,false,true
