action_id,customer,install,lever,choice,ts
A010829,K0064,I02708,sku_quoted,P026,2024-08-16
A010830,K0064,I02708,commissioning,guided,2024-08-16
A010831,K0064,I02708,service_plan,standard,2024-08-16
A010832,K0064,I02708,support_tier,dedicated,2024-08-16
A010833,K0005,I02709,sku_quoted,P040,2025-05-02
A010834,K0005,I02709,commissioning,guided,2025-05-02
A010835,K0005,I02709,service_plan,none,2025-05-02
A010836,K0005,I02709,support_tier,dedicated,2025-05-02
A010837,K0005,I02710,sku_quoted,P026,2024-04-02
A010838,K0005,I02710,commissioning,guided,2024-04-02
A010839,K0005,I02710,service_plan,standard,2024-04-02
A010840,K0005,I02710,support_tier,dedicated,2024-04-02
A010841,K0199,I02711,sku_quoted,P014,2025-02-11
A010842,K0199,I02711,commissioning,on-site,2025-02-11
A010843,K0199,I02711,service_plan,standard,2025-02-11
A010844,K0199,I02711,support_tier,dedicated,2025-02-11
A010845,K0181,I02712,sku_quoted,P021,2025-08-19
A010846,K0181,I02712,commissioning,guided,2025-08-19
A010847,K0181,I02712,service_plan,premium,2025-08-19
A010848,K0181,I02712,support_tier,dedicated,2025-08-19
A010849,K0036,I02713,sku_quoted,P033,2024-10-15
A010850,K0036,I02713,commissioning,self,2024-10-15
A010851,K0036,I02713,service_plan,premium,2024-10-15
A010852,K0036,I02713,support_tier,pooled,2024-10-15
A010853,K0113,I02714,sku_quoted,P028,2025-04-13
A010854,K0113,I02714,commissioning,on-site,2025-04-13
A010855,K0113,I02714,service_plan,standard,2025-04-13
A010856,K0113,I02714,support_tier,dedicated,2025-04-13
A010857,K0159,I02715,sku_quoted,P033,2025-04-17
A010858,K0159,I02715,commissioning,guided,2025-04-17
A010859,K0159,I02715,service_plan,standard,2025-04-17
A010860,K0159,I02715,support_tier,dedicated,2025-04-17
A010861,K0025,I02716,sku_quoted,P013,2024-10-23
A010862,K0025,I02716,commissioning,self,2024-10-23
A010863,K0025,I02716,service_plan,premium,2024-10-23
A010864,K0025,I02716,support_tier,dedicated,2024-10-23
A010865,K0520,I02717,sku_quoted,P035,2024-11-21
A010866,K0520,I02717,commissioning,on-site,2024-11-21
A010867,K0520,I02717,service_plan,none,2024-11-21
A010868,K0520,I02717,support_tier,dedicated,2024-11-21
A010869,K0046,I02718,sku_quoted,P003,2025-05-27
A010870,K0046,I02718,commissioning,guided,2025-05-27
A010871,K0046,I02718,service_plan,standard,2025-05-27
A010872,K0046,I02718,support_tier,pooled,2025-05-27
A010873,K0284,I02719,sku_quoted,P020,2024-12-15
A010874,K0284,I02719,commissioning,self,2024-12-15
A010875,K0284,I02719,service_plan,standard,2024-12-15
A010876,K0284,I02719,support_tier,pooled,2024-12-15
A010877,K0207,I02720,sku_quoted,P014,2024-12-30
A010878,K0207,I02720,commissioning,on-site,2024-12-30
A010879,K0207,I02720,service_plan,standard,2024-12-30
A010880,K0207,I02720,support_tier,dedicated,2024-12-30
A010881,K0233,I02721,sku_quoted,P024,2024-05-23
A010882,K0233,I02721,commissioning,self,2024-05-23
A010883,K0233,I02721,service_plan,standard,2024-05-23
A010884,K0233,I02721,support_tier,pooled,2024-05-23
A010885,K0006,I02722,sku_quoted,P039,2024-06-10
A010886,K0006,I02722,commissioning,self,2024-06-10
A010887,K0006,I02722,service_plan,premium,2024-06-10
A010888,K0006,I02722,support_tier,pooled,2024-06-10
A010889,K0129,I02723,sku_quoted,P036,2024-11-05
A010890,K0129,I02723,commissioning,guided,2024-11-05
A010891,K0129,I02723,service_plan,none,2024-11-05
A010892,K0129,I02723,support_tier,dedicated,2024-11-05
A010893,K0120,I02724,sku_quoted,P026,2024-12-13
A010894,K0120,I02724,commissioning,self,2024-12-13
A010895,K0120,I02724,service_plan,none,2024-12-13
A010896,K0120,I02724,support_tier,dedicated,2024-12-13
A010897,K0462,I02725,sku_quoted,P002,2025-03-28
A010898,K0462,I02725,commissioning,on-site,2025-03-28
A010899,K0462,I02725,service_plan,standard,2025-03-28
A010900,K0462,I02725,support_tier,pooled,2025-03-28
A010901,K0162,I02726,sku_quoted,P034,2025-06-18
A010902,K0162,I02726,commissioning,on-site,2025-06-18
A010903,K0162,I02726,service_plan,standard,2025-06-18
A010904,K0162,I02726,support_tier,dedicated,2025-06-18
A010905,K0349,I02727,sku_quoted,P010,2024-10-12
A010906,K0349,I02727,commissioning,self,2024-10-12
A010907,K0349,I02727,service_plan,standard,2024-10-12
A010908,K0349,I02727,support_tier,dedicated,2024-10-12
A010909,K0030,I02728,sku_quoted,P027,2024-07-10
A010910,K0030,I02728,commissioning,self,2024-07-10
A010911,K0030,I02728,service_plan,premium,2024-07-10
A010912,K0030,I02728,support_tier,dedicated,2024-07-10
A010913,K0311,I02729,sku_quoted,P029,2024-04-19
A010914,K0311,I02729,commissioning,on-site,2024-04-19
A010915,K0311,I02729,service_plan,premium,2024-04-19
A010916,K0311,I02729,support_tier,dedicated,2024-04-19
A010917,K0229,I02730,sku_quoted,P006,2024-12-17
A010918,K0229,I02730,commissioning,on-site,2024-12-17
A010919,K0229,I02730,service_plan,none,2024-12-17
A010920,K0229,I02730,support_tier,dedicated,2024-12-17
A010921,K0305,I02731,sku_quoted,P034,2024-04-11
A010922,K0305,I02731,commissioning,guided,2024-04-11
A010923,K0305,I02731,service_plan,premium,2024-04-11
A010924,K0305,I02731,support_tier,pooled,2024-04-11
A010925,K0192,I02732,sku_quoted,P004,2024-12-29
A010926,K0192,I02732,commissioning,self,2024-12-29
A010927,K0192,I02732,service_plan,standard,2024-12-29
A010928,K0192,I02732,support_tier,dedicated,2024-12-29
A010929,K0310,I02733,sku_quoted,P038,2025-02-07
A010930,K0310,I02733,commissioning,guided,2025-02-07
A010931,K0310,I02733,service_plan,standard,2025-02-07
A010932,K0310,I02733,support_tier,pooled,2025-02-07
A010933,K0337,I02734,sku_quoted,P012,2025-05-28
A010934,K0337,I02734,commissioning,self,2025-05-28
A010935,K0337,I02734,service_plan,none,2025-05-28
A010936,K0337,I02734,support_tier,dedicated,2025-05-28
A010937,K0310,I02735,sku_quoted,P027,2025-04-15
A010938,K0310,I02735,commissioning,guided,2025-04-15
A010939,K0310,I02735,service_plan,standard,2025-04-15
A010940,K0310,I02735,support_tier,dedicated,2025-04-15
A010941,K0469,I02736,sku_quoted,P041,2025-06-17
A010942,K0469,I02736,commissioning,guided,2025-06-17
A010943,K0469,I02736,service_plan,none,2025-06-17
A010944,K0469,I02736,support_tier,dedicated,2025-06-17
A010945,K0100,I02737,sku_quoted,P017,2024-05-26
A010946,K0100,I02737,commissioning,on-site,2024-05-26
A010947,K0100,I02737,service_plan,standard,2024-05-26
A010948,K0100,I02737,support_tier,dedicated,2024-05-26
A010949,K0058,I02738,sku_quoted,P006,2025-01-21
A010950,K0058,I02738,commissioning,self,2025-01-21
A010951,K0058,I02738,service_plan,standard,2025-01-21
A010952,K0058,I02738,support_tier,dedicated,2025-01-21
A010953,K0267,I02739,sku_quoted,P019,2024-11-20
A010954,K0267,I02739,commissioning,guided,2024-11-20
A010955,K0267,I02739,service_plan,premium,2024-11-20
A010956,K0267,I02739,support_tier,dedicated,2024-11-20
A010957,K0136,I02740,sku_quoted,P037,2024-08-18
A010958,K0136,I02740,commissioning,on-site,2024-08-18
A010959,K0136,I02740,service_plan,standard,2024-08-18
A010960,K0136,I02740,support_tier,pooled,2024-08-18
A010961,K0423,I02741,sku_quoted,P003,2024-12-15
A010962,K0423,I02741,commissioning,guided,2024-12-15
A010963,K0423,I02741,service_plan,premium,2024-12-15
A010964,K0423,I02741,support_tier,dedicated,2024-12-15
A010965,K0173,I02742,sku_quoted,P031,2024-12-29
A010966,K0173,I02742,commissioning,guided,2024-12-29
A010967,K0173,I02742,service_plan,premium,2024-12-29
A010968,K0173,I02742,support_tier,dedicated,2024-12-29
A010969,K0176,I02743,sku_quoted,P034,2025-06-08
A010970,K0176,I02743,commissioning,self,2025-06-08
A010971,K0176,I02743,service_plan,standard,2025-06-08
A010972,K0176,I02743,support_tier,pooled,2025-06-08
A010973,K0061,I02744,sku_quoted,P003,2025-08-02
A010974,K0061,I02744,commissioning,guided,2025-08-02
A010975,K0061,I02744,service_plan,standard,2025-08-02
A010976,K0061,I02744,support_tier,pooled,2025-08-02
A010977,K0281,I02745,sku_quoted,P014,2025-04-19
A010978,K0281,I02745,commissioning,on-site,2025-04-19
A010979,K0281,I02745,service_plan,premium,2025-04-19
A010980,K0281,I02745,support_tier,dedicated,2025-04-19
A010981,K0023,I02746,sku_quoted,P004,2025-07-23
A010982,K0023,I02746,commissioning,self,2025-07-23
A010983,K0023,I02746,service_plan,none,2025-07-23
A010984,K0023,I02746,support_tier,pooled,2025-07-23
A010985,K0235,I02747,sku_quoted,P019,2025-02-18
A010986,K0235,I02747,commissioning,on-site,2025-02-18
A010987,K0235,I02747,service_plan,standard,2025-02-18
A010988,K0235,I02747,support_tier,pooled,2025-02-18
A010989,K0337,I02748,sku_quoted,P015,2025-06-18
A010990,K0337,I02748,commissioning,guided,2025-06-18
A010991,K0337,I02748,service_plan,premium,2025-06-18
A010992,K0337,I02748,support_tier,pooled,2025-06-18
A010993,K0509,I02749,sku_quoted,P031,2025-07-05
A010994,K0509,I02749,commissioning,self,2025-07-05
A010995,K0509,I02749,service_plan,premium,2025-07-05
A010996,K0509,I02749,support_tier,pooled,2025-07-05
A010997,K0054,I02750,sku_quoted,P019,2024-09-03
A010998,K0054,I02750,commissioning,on-site,2024-09-03
A010999,K0054,I02750,service_plan,none,2024-09-03
A011000,K0054,I02750,support_tier,dedicated,2024-09-03
A011001,K0509,I02751,sku_quoted,P033,2025-02-02
A011002,K0509,I02751,commissioning,self,2025-02-02
A011003,K0509,I02751,service_plan,standard,2025-02-02
A011004,K0509,I02751,support_tier,pooled,2025-02-02
A011005,K0379,I02752,sku_quoted,P001,2024-12-22
A011006,K0379,I02752,commissioning,guided,2024-12-22
A011007,K0379,I02752,service_plan,none,2024-12-22
A011008,K0379,I02752,support_tier,dedicated,2024-12-22
A011009,K0259,I02753,sku_quoted,P030,2024-06-11
A011010,K0259,I02753,commissioning,guided,2024-06-11
A011011,K0259,I02753,service_plan,standard,2024-06-11
A011012,K0259,I02753,support_tier,pooled,2024-06-11
A011013,K0388,I02754,sku_quoted,P025,2025-05-09
A011014,K0388,I02754,commissioning,self,2025-05-09
A011015,K0388,I02754,service_plan,standard,2025-05-09
A011016,K0388,I02754,support_tier,pooled,2025-05-09
A011017,K0313,I02755,sku_quoted,P006,2025-05-17
A011018,K0313,I02755,commissioning,guided,2025-05-17
A011019,K0313,I02755,service_plan,standard,2025-05-17
A011020,K0313,I02755,support_tier,dedicated,2025-05-17
A011021,K0393,I02756,sku_quoted,P014,2024-04-15
A011022,K0393,I02756,commissioning,guided,2024-04-15
A011023,K0393,I02756,service_plan,standard,2024-04-15
A011024,K0393,I02756,support_tier,dedicated,2024-04-15
A011025,K0154,I02757,sku_quoted,P039,2025-04-03
A011026,K0154,I02757,commissioning,self,2025-04-03
A011027,K0154,I02757,service_plan,none,2025-04-03
A011028,K0154,I02757,support_tier,dedicated,2025-04-03
A011029,K0461,I02758,sku_quoted,P010,2025-04-27
A011030,K0461,I02758,commissioning,guided,2025-04-27
A011031,K0461,I02758,service_plan,standard,2025-04-27
A011032,K0461,I02758,support_tier,dedicated,2025-04-27
A011033,K0219,I02759,sku_quoted,P036,2024-03-12
A011034,K0219,I02759,commissioning,self,2024-03-12
A011035,K0219,I02759,service_plan,standard,2024-03-12
A011036,K0219,I02759,support_tier,pooled,2024-03-12
A011037,K0350,I02760,sku_quoted,P003,2024-05-30
A011038,K0350,I02760,commissioning,on-site,2024-05-30
A011039,K0350,I02760,service_plan,none,2024-05-30
A011040,K0350,I02760,support_tier,pooled,2024-05-30
A011041,K0067,I02761,sku_quoted,P028,2024-03-06
A011042,K0067,I02761,commissioning,self,2024-03-06
A011043,K0067,I02761,service_plan,none,2024-03-06
A011044,K0067,I02761,support_tier,dedicated,2024-03-06
A011045,K0408,I02762,sku_quoted,P024,2025-01-16
A011046,K0408,I02762,commissioning,on-site,2025-01-16
A011047,K0408,I02762,service_plan,standard,2025-01-16
A011048,K0408,I02762,support_tier,pooled,2025-01-16
A011049,K0005,I02763,sku_quoted,P014,2024-07-02
A011050,K0005,I02763,commissioning,self,2024-07-02
A011051,K0005,I02763,service_plan,premium,2024-07-02
A011052,K0005,I02763,support_tier,dedicated,2024-07-02
A011053,K0332,I02764,sku_quoted,P042,2025-05-01
A011054,K0332,I02764,commissioning,self,2025-05-01
A011055,K0332,I02764,service_plan,standard,2025-05-01
A011056,K0332,I02764,support_tier,dedicated,2025-05-01
A011057,K0086,I02765,sku_quoted,P033,2024-06-14
A011058,K0086,I02765,commissioning,guided,2024-06-14
A011059,K0086,I02765,service_plan,standard,2024-06-14
A011060,K0086,I02765,support_tier,pooled,2024-06-14
A011061,K0308,I02766,sku_quoted,P007,2024-12-17
A011062,K0308,I02766,commissioning,on-site,2024-12-17
A011063,K0308,I02766,service_plan,premium,2024-12-17
A011064,K0308,I02766,support_tier,dedicated,2024-12-17
A011065,K0123,I02767,sku_quoted,P017,2025-02-22
A011066,K0123,I02767,commissioning,on-site,2025-02-22
A011067,K0123,I02767,service_plan,premium,2025-02-22
A011068,K0123,I02767,support_tier,dedicated,2025-02-22
A011069,K0415,I02768,sku_quoted,P042,2024-08-09
A011070,K0415,I02768,commissioning,guided,2024-08-09
A011071,K0415,I02768,service_plan,none,2024-08-09
A011072,K0415,I02768,support_tier,pooled,2024-08-09
A011073,K0057,I02769,sku_quoted,P018,2024-03-07
A011074,K0057,I02769,commissioning,self,2024-03-07
A011075,K0057,I02769,service_plan,none,2024-03-07
A011076,K0057,I02769,support_tier,pooled,2024-03-07
A011077,K0305,I02770,sku_quoted,P010,2024-03-27
A011078,K0305,I02770,commissioning,self,2024-03-27
A011079,K0305,I02770,service_plan,premium,2024-03-27
A011080,K0305,I02770,support_tier,pooled,2024-03-27
A011081,K0360,I02771,sku_quoted,P041,2024-07-08
A011082,K0360,I02771,commissioning,self,2024-07-08
A011083,K0360,I02771,service_plan,none,2024-07-08
A011084,K0360,I02771,support_tier,dedicated,2024-07-08
A011085,K0486,I02772,sku_quoted,P019,2025-06-14
A011086,K0486,I02772,commissioning,guided,2025-06-14
A011087,K0486,I02772,service_plan,standard,2025-06-14
A011088,K0486,I02772,support_tier,pooled,2025-06-14
A011089,K0135,I02773,sku_quoted,P003,2025-05-29
A011090,K0135,I02773,commissioning,guided,2025-05-29
A011091,K0135,I02773,service_plan,standard,2025-05-29
A011092,K0135,I02773,support_tier,dedicated,2025-05-29
A011093,K0006,I02774,sku_quoted,P032,2025-03-30
A011094,K0006,I02774,commissioning,guided,2025-03-30
A011095,K0006,I02774,service_plan,standard,2025-03-30
A011096,K0006,I02774,support_tier,pooled,2025-03-30
A011097,K0331,I02775,sku_quoted,P032,2024-09-15
A011098,K0331,I02775,commissioning,self,2024-09-15
A011099,K0331,I02775,service_plan,standard,2024-09-15
A011100,K0331,I02775,support_tier,pooled,2024-09-15
A011101,K0341,I02776,sku_quoted,P019,2025-02-20
A011102,K0341,I02776,commissioning,on-site,2025-02-20
A011103,K0341,I02776,service_plan,standard,2025-02-20
A011104,K0341,I02776,support_tier,dedicated,2025-02-20
A011105,K0458,I02777,sku_quoted,P039,2024-09-28
A011106,K0458,I02777,commissioning,guided,2024-09-28
A011107,K0458,I02777,service_plan,premium,2024-09-28
A011108,K0458,I02777,support_tier,pooled,2024-09-28
A011109,K0318,I02778,sku_quoted,P007,2025-04-13
A011110,K0318,I02778,commissioning,guided,2025-04-13
A011111,K0318,I02778,service_plan,premium,2025-04-13
A011112,K0318,I02778,support_tier,dedicated,2025-04-13
A011113,K0273,I02779,sku_quoted,P036,2025-07-23
A011114,K0273,I02779,commissioning,self,2025-07-23
A011115,K0273,I02779,service_plan,premium,2025-07-23
A011116,K0273,I02779,support_tier,pooled,2025-07-23
A011117,K0106,I02780,sku_quoted,P034,2025-02-20
A011118,K0106,I02780,commissioning,self,2025-02-20
A011119,K0106,I02780,service_plan,standard,2025-02-20
A011120,K0106,I02780,support_tier,dedicated,2025-02-20
A011121,K0339,I02781,sku_quoted,P028,2025-04-30
A011122,K0339,I02781,commissioning,self,2025-04-30
A011123,K0339,I02781,service_plan,standard,2025-04-30
A011124,K0339,I02781,support_tier,dedicated,2025-04-30
A011125,K0498,I02782,sku_quoted,P003,2025-05-13
A011126,K0498,I02782,commissioning,guided,2025-05-13
A011127,K0498,I02782,service_plan,standard,2025-05-13
A011128,K0498,I02782,support_tier,pooled,2025-05-13
A011129,K0256,I02783,sku_quoted,P036,2025-05-25
A011130,K0256,I02783,commissioning,on-site,2025-05-25
A011131,K0256,I02783,service_plan,none,2025-05-25
A011132,K0256,I02783,support_tier,pooled,2025-05-25
A011133,K0363,I02784,sku_quoted,P004,2024-05-27
A011134,K0363,I02784,commissioning,guided,2024-05-27
A011135,K0363,I02784,service_plan,none,2024-05-27
A011136,K0363,I02784,support_tier,dedicated,2024-05-27
A011137,K0022,I02785,sku_quoted,P026,2025-07-18
A011138,K0022,I02785,commissioning,guided,2025-07-18
A011139,K0022,I02785,service_plan,premium,2025-07-18
A011140,K0022,I02785,support_tier,pooled,2025-07-18
A011141,K0069,I02786,sku_quoted,P024,2025-08-04
A011142,K0069,I02786,commissioning,on-site,2025-08-04
A011143,K0069,I02786,service_plan,standard,2025-08-04
A011144,K0069,I02786,support_tier,dedicated,2025-08-04
A011145,K0453,I02787,sku_quoted,P037,2024-12-18
A011146,K0453,I02787,commissioning,self,2024-12-18
A011147,K0453,I02787,service_plan,standard,2024-12-18
A011148,K0453,I02787,support_tier,pooled,2024-12-18
A011149,K0380,I02788,sku_quoted,P031,2024-10-13
A011150,K0380,I02788,commissioning,guided,2024-10-13
A011151,K0380,I02788,service_plan,standard,2024-10-13
A011152,K0380,I02788,support_tier,pooled,2024-10-13
A011153,K0510,I02789,sku_quoted,P006,2025-02-25
A011154,K0510,I02789,commissioning,guided,2025-02-25
A011155,K0510,I02789,service_plan,standard,2025-02-25
A011156,K0510,I02789,support_tier,pooled,2025-02-25
A011157,K0218,I02790,sku_quoted,P041,2024-08-18
A011158,K0218,I02790,commissioning,guided,2024-08-18
A011159,K0218,I02790,service_plan,standard,2024-08-18
A011160,K0218,I02790,support_tier,dedicated,2024-08-18
A011161,K0105,I02791,sku_quoted,P027,2025-04-02
A011162,K0105,I02791,commissioning,self,2025-04-02
A011163,K0105,I02791,service_plan,standard,2025-04-02
A011164,K0105,I02791,support_tier,dedicated,2025-04-02
A011165,K0068,I02792,sku_quoted,P024,2025-04-30
A011166,K0068,I02792,commissioning,self,2025-04-30
A011167,K0068,I02792,service_plan,premium,2025-04-30
A011168,K0068,I02792,support_tier,pooled,2025-04-30
A011169,K0311,I02793,sku_quoted,P004,2024-06-08
A011170,K0311,I02793,commissioning,on-site,2024-06-08
A011171,K0311,I02793,service_plan,standard,2024-06-08
A011172,K0311,I02793,support_tier,dedicated,2024-06-08
A011173,K0487,I02794,sku_quoted,P021,2024-03-28
A011174,K0487,I02794,commissioning,on-site,2024-03-28
A011175,K0487,I02794,service_plan,none,2024-03-28
A011176,K0487,I02794,support_tier,dedicated,2024-03-28
A011177,K0226,I02795,sku_quoted,P009,2025-06-29
A011178,K0226,I02795,commissioning,guided,2025-06-29
A011179,K0226,I02795,service_plan,standard,2025-06-29
