event_id,customer,session,install,type,page,body,value,ts
V026188,K0372,E02671,I02671,spec_download,,,,2025-05-08
V026189,K0372,E02671,I02671,quote_request,,,,2025-05-13
V026190,K0372,E02671,I02671,purchase,,,23700,2025-06-03
V026191,K0372,E02671,I02671,install,,,,2025-07-03
V026192,K0372,E02671,I02671,feedback_given,,"reliable so far, operators like the controls",,2026-06-29
V026193,K0372,E02671,I02671,reorder,,,,2026-08-07
V026194,K0044,E02672,I02672,ad_click,/case-studies,,,2024-06-28
V026195,K0044,E02672,I02672,page_view,/pricing,,,2024-06-29
V026196,K0044,E02672,I02672,page_view,/case-studies,,,2024-06-30
V026197,K0044,E02672,I02672,spec_download,,,,2024-07-02
V026198,K0044,E02672,I02672,quote_request,,,,2024-07-07
V026199,K0044,E02672,I02672,purchase,,,33900,2024-07-28
V026200,K0044,E02672,I02672,install,,,,2024-08-27
V026201,K0044,E02672,I02672,reorder,,,,2025-10-01
V026202,K0452,E02673,I02673,ad_click,/case-studies,,,2024-12-19
V026203,K0452,E02673,I02673,page_view,/spec-sheets,,,2024-12-20
V026204,K0452,E02673,I02673,page_view,/pricing,,,2024-12-21
V026205,K0452,E02673,I02673,page_view,/spec-sheets,,,2024-12-22
V026206,K0452,E02673,I02673,quote_request,,,,2024-12-28
V026207,K0452,E02673,I02673,purchase,,,4100,2025-01-18
V026208,K0452,E02673,I02673,install,,,,2025-02-17
V026209,K0452,E02673,I02673,ticket_open,,"guard interlock left open, machine correctly refused to start, user error",,2025-11-16
V026210,K0452,E02673,I02673,lapse,,,,2026-03-24
V026211,K0451,E02674,I02674,ad_click,/products,,,2024-01-09
V026212,K0451,E02674,I02674,page_view,/case-studies,,,2024-01-10
V026213,K0451,E02674,I02674,page_view,/products,,,2024-01-11
V026214,K0451,E02674,I02674,page_view,/pricing,,,2024-01-12
V026215,K0451,E02674,I02674,quote_request,,,,2024-01-18
V026216,K0451,E02674,I02674,purchase,,,11600,2024-02-08
V026217,K0451,E02674,I02674,install,,,,2024-03-09
V026218,K0451,E02674,I02674,reorder,,,,2025-04-13
V026219,K0280,E02675,I02675,ad_click,/products,,,2024-04-03
V026220,K0280,E02675,I02675,page_view,/products,,,2024-04-04
V026221,K0280,E02675,I02675,page_view,/contact,,,2024-04-05
V026222,K0280,E02675,I02675,page_view,/case-studies,,,2024-04-06
V026223,K0280,E02675,I02675,spec_download,,,,2024-04-07
V026224,K0280,E02675,I02675,quote_request,,,,2024-04-12
V026225,K0280,E02675,I02675,purchase,,,54200,2024-05-03
V026226,K0280,E02675,I02675,install,,,,2024-06-02
V026227,K0280,E02675,I02675,fault_report,,"machine stops when ambient climbs, thermal fault logged, restarts after cooling",,2024-10-09
V026228,K0280,E02675,I02675,ticket_open,,"machine stops when ambient climbs, thermal fault logged, restarts after cooling",,2024-10-09
V026229,K0280,E02675,I02675,reorder,,,,2025-07-07
V026230,K0483,E02676,I02676,ad_click,/pricing,,,2024-08-27
V026231,K0483,E02676,I02676,page_view,/case-studies,,,2024-08-28
V026232,K0483,E02676,I02676,page_view,/spec-sheets,,,2024-08-29
V026233,K0483,E02676,I02676,page_view,/products,,,2024-08-30
V026234,K0483,E02676,I02676,spec_download,,,,2024-08-31
V026235,K0483,E02676,I02676,quote_request,,,,2024-09-05
V026236,K0483,E02676,I02676,purchase,,,134250,2024-09-26
V026237,K0483,E02676,I02676,install,,,,2024-10-26
V026238,K0483,E02676,I02676,fault_report,,"excessive wear on rollers, unit running 24h, duty cycle far above rating",,2025-07-18
V026239,K0483,E02676,I02676,ticket_open,,"excessive wear on rollers, unit running 24h, duty cycle far above rating",,2025-07-18
V026240,K0483,E02676,I02676,feedback_given,,"runs well, uptime has been excellent since commissioning",,2025-07-30
V026241,K0483,E02676,I02676,lapse,,,,2025-11-30
V026242,K0411,E02677,I02677,ad_click,/contact,,,2024-02-08
V026243,K0411,E02677,I02677,page_view,/spec-sheets,,,2024-02-09
V026244,K0411,E02677,I02677,page_view,/spec-sheets,,,2024-02-10
V026245,K0411,E02677,I02677,page_view,/spec-sheets,,,2024-02-11
V026246,K0411,E02677,I02677,quote_request,,,,2024-02-17
V026247,K0411,E02677,I02677,purchase,,,27150,2024-03-09
V026248,K0411,E02677,I02677,install,,,,2024-04-08
V026249,K0411,E02677,I02677,ticket_open,,"power supply dropout, breaker tripped once, wiring inspected and fine",,2024-05-14
V026250,K0411,E02677,I02677,reorder,,,,2025-05-13
V026251,K0164,E02678,I02678,ad_click,/case-studies,,,2024-05-10
V026252,K0164,E02678,I02678,page_view,/case-studies,,,2024-05-11
V026253,K0164,E02678,I02678,page_view,/case-studies,,,2024-05-12
V026254,K0164,E02678,I02678,spec_download,,,,2024-05-14
V026255,K0164,E02678,I02678,quote_request,,,,2024-05-19
V026256,K0164,E02678,I02678,purchase,,,23200,2024-06-09
V026257,K0164,E02678,I02678,install,,,,2024-07-09
V026258,K0164,E02678,I02678,ticket_open,,"intermittent contactor fault, panel resets on its own, no pattern found",,2025-04-21
V026259,K0164,E02678,I02678,feedback_given,,"no complaints, the line has kept pace all quarter",,2024-11-08
V026260,K0164,E02678,I02678,reorder,,,,2025-08-13
V026261,K0124,E02679,I02679,ad_click,/pricing,,,2024-10-31
V026262,K0124,E02679,I02679,page_view,/spec-sheets,,,2024-11-01
V026263,K0124,E02679,I02679,spec_download,,,,2024-11-04
V026264,K0124,E02679,I02679,quote_request,,,,2024-11-09
V026265,K0124,E02679,I02679,purchase,,,58500,2024-11-30
V026266,K0124,E02679,I02679,install,,,,2024-12-30
V026267,K0124,E02679,I02679,reorder,,,,2026-02-03
V026268,K0129,E02680,I02680,ad_click,/pricing,,,2024-11-29
V026269,K0129,E02680,I02680,page_view,/spec-sheets,,,2024-11-30
V026270,K0129,E02680,I02680,page_view,/contact,,,2024-12-01
V026271,K0129,E02680,I02680,spec_download,,,,2024-12-03
V026272,K0129,E02680,I02680,quote_request,,,,2024-12-08
V026273,K0129,E02680,I02680,purchase,,,11700,2024-12-29
V026274,K0129,E02680,I02680,install,,,,2025-01-28
V026275,K0129,E02680,I02680,ticket_open,,"control board error code 21, replaced the relay, fault cleared",,2026-01-05
V026276,K0129,E02680,I02680,ticket_open,,"operator loaded above rated capacity, retrained the crew, no defect found",,2025-05-17
V026277,K0129,E02680,I02680,reorder,,,,2026-03-04
V026278,K0242,E02681,I02681,ad_click,/products,,,2025-05-09
V026279,K0242,E02681,I02681,page_view,/products,,,2025-05-10
V026280,K0242,E02681,I02681,spec_download,,,,2025-05-13
V026281,K0242,E02681,I02681,quote_request,,,,2025-05-18
V026282,K0242,E02681,I02681,purchase,,,59250,2025-06-08
V026283,K0242,E02681,I02681,install,,,,2025-07-08
V026284,K0242,E02681,I02681,ticket_open,,"power supply dropout, breaker tripped once, wiring inspected and fine",,2025-09-21
V026285,K0242,E02681,I02681,ticket_open,,"intermittent contactor fault, panel resets on its own, no pattern found",,2026-07-10
V026286,K0242,E02681,I02681,reorder,,,,2026-08-12
V026287,K0255,E02682,I02682,ad_click,/spec-sheets,,,2024-12-16
V026288,K0255,E02682,I02682,page_view,/case-studies,,,2024-12-17
V026289,K0255,E02682,I02682,page_view,/spec-sheets,,,2024-12-18
V026290,K0255,E02682,I02682,page_view,/contact,,,2024-12-19
V026291,K0255,E02682,I02682,spec_download,,,,2024-12-20
V026292,K0255,E02682,I02682,quote_request,,,,2024-12-25
V026293,K0255,E02682,I02682,purchase,,,8500,2025-01-15
V026294,K0255,E02682,I02682,install,,,,2025-02-14
V026295,K0255,E02682,I02682,feedback_given,,"no complaints, the line has kept pace all quarter",,2026-04-05
V026296,K0255,E02682,I02682,reorder,,,,2026-03-21
V026297,K0117,E02683,I02683,ad_click,/contact,,,2024-10-11
V026298,K0117,E02683,I02683,page_view,/pricing,,,2024-10-12
V026299,K0117,E02683,I02683,page_view,/spec-sheets,,,2024-10-13
V026300,K0117,E02683,I02683,spec_download,,,,2024-10-15
V026301,K0117,E02683,I02683,quote_request,,,,2024-10-20
V026302,K0117,E02683,I02683,purchase,,,11750,2024-11-10
V026303,K0117,E02683,I02683,install,,,,2024-12-10
V026304,K0117,E02683,I02683,ticket_open,,"operator loaded above rated capacity, retrained the crew, no defect found",,2026-01-01
V026305,K0117,E02683,I02683,feedback_given,,"reliable so far, operators like the controls",,2026-04-18
V026306,K0117,E02683,I02683,reorder,,,,2026-01-14
V026307,K0506,E02684,I02684,ad_click,/contact,,,2024-03-17
V026308,K0506,E02684,I02684,page_view,/products,,,2024-03-18
V026309,K0506,E02684,I02684,page_view,/contact,,,2024-03-19
V026310,K0506,E02684,I02684,page_view,/pricing,,,2024-03-20
V026311,K0506,E02684,I02684,quote_request,,,,2024-03-26
V026312,K0506,E02684,I02684,purchase,,,58000,2024-04-16
V026313,K0506,E02684,I02684,install,,,,2024-05-16
V026314,K0506,E02684,I02684,fault_report,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2025-05-22
V026315,K0506,E02684,I02684,ticket_open,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2025-05-22
V026316,K0506,E02684,I02684,lapse,,,,2025-06-20
V026317,K0244,E02685,I02685,ad_click,/products,,,2024-09-15
V026318,K0244,E02685,I02685,page_view,/products,,,2024-09-16
V026319,K0244,E02685,I02685,page_view,/contact,,,2024-09-17
V026320,K0244,E02685,I02685,spec_download,,,,2024-09-19
V026321,K0244,E02685,I02685,quote_request,,,,2024-09-24
V026322,K0244,E02685,I02685,purchase,,,54300,2024-10-15
V026323,K0244,E02685,I02685,install,,,,2024-11-14
V026324,K0244,E02685,I02685,fault_report,,"bearing play after continuous running, wear on the drive belt, third shift usage",,2025-09-07
V026325,K0244,E02685,I02685,ticket_open,,"bearing play after continuous running, wear on the drive belt, third shift usage",,2025-09-07
V026326,K0244,E02685,I02685,feedback_given,,support took days to come back to us while the line was stopped,,2025-09-14
V026327,K0244,E02685,I02685,reorder,,,,2025-12-19
V026328,K0206,E02686,I02686,ad_click,/spec-sheets,,,2024-11-10
V026329,K0206,E02686,I02686,page_view,/spec-sheets,,,2024-11-11
V026330,K0206,E02686,I02686,page_view,/products,,,2024-11-12
V026331,K0206,E02686,I02686,page_view,/pricing,,,2024-11-13
V026332,K0206,E02686,I02686,quote_request,,,,2024-11-19
V026333,K0206,E02686,I02686,purchase,,,79650,2024-12-10
V026334,K0206,E02686,I02686,install,,,,2025-01-09
V026335,K0206,E02686,I02686,ticket_open,,"power supply dropout, breaker tripped once, wiring inspected and fine",,2025-06-17
V026336,K0206,E02686,I02686,reorder,,,,2026-02-13
V026337,K0311,E02687,I02687,ad_click,/spec-sheets,,,2024-09-10
V026338,K0311,E02687,I02687,page_view,/products,,,2024-09-11
V026339,K0311,E02687,I02687,spec_download,,,,2024-09-14
V026340,K0311,E02687,I02687,quote_request,,,,2024-09-19
V026341,K0311,E02687,I02687,purchase,,,11600,2024-10-10
V026342,K0311,E02687,I02687,install,,,,2024-11-09
V026343,K0311,E02687,I02687,fault_report,,"machine stops when ambient climbs, thermal fault logged, restarts after cooling",,2025-10-16
V026344,K0311,E02687,I02687,ticket_open,,"machine stops when ambient climbs, thermal fault logged, restarts after cooling",,2025-10-16
V026345,K0311,E02687,I02687,fault_report,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-06-27
V026346,K0311,E02687,I02687,ticket_open,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-06-27
V026347,K0311,E02687,I02687,reorder,,,,2025-12-14
V026348,K0192,E02688,I02688,ad_click,/contact,,,2024-03-03
V026349,K0192,E02688,I02688,page_view,/products,,,2024-03-04
V026350,K0192,E02688,I02688,spec_download,,,,2024-03-07
V026351,K0192,E02688,I02688,quote_request,,,,2024-03-12
V026352,K0192,E02688,I02688,purchase,,,35250,2024-04-02
V026353,K0192,E02688,I02688,install,,,,2024-05-02
V026354,K0192,E02688,I02688,feedback_given,,"no complaints, the line has kept pace all quarter",,2025-05-20
V026355,K0192,E02688,I02688,reorder,,,,2025-06-06
V026356,K0447,E02689,I02689,ad_click,/contact,,,2024-09-12
V026357,K0447,E02689,I02689,page_view,/contact,,,2024-09-13
V026358,K0447,E02689,I02689,spec_download,,,,2024-09-16
V026359,K0447,E02689,I02689,quote_request,,,,2024-09-21
V026360,K0447,E02689,I02689,purchase,,,81150,2024-10-12
V026361,K0447,E02689,I02689,install,,,,2024-11-11
V026362,K0447,E02689,I02689,fault_report,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-10-05
V026363,K0447,E02689,I02689,ticket_open,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-10-05
V026364,K0447,E02689,I02689,ticket_open,,"operator loaded above rated capacity, retrained the crew, no defect found",,2025-10-14
V026365,K0447,E02689,I02689,reorder,,,,2025-12-16
V026366,K0389,E02690,I02690,ad_click,/products,,,2024-08-02
V026367,K0389,E02690,I02690,page_view,/contact,,,2024-08-03
V026368,K0389,E02690,I02690,spec_download,,,,2024-08-06
V026369,K0389,E02690,I02690,quote_request,,,,2024-08-11
V026370,K0389,E02690,I02690,purchase,,,79650,2024-09-01
V026371,K0389,E02690,I02690,install,,,,2024-10-01
V026372,K0389,E02690,I02690,feedback_given,,"runs well, uptime has been excellent since commissioning",,2025-06-04
V026373,K0389,E02690,I02690,reorder,,,,2025-11-05
V026374,K0277,E02691,I02691,ad_click,/spec-sheets,,,2025-05-07
V026375,K0277,E02691,I02691,page_view,/spec-sheets,,,2025-05-08
V026376,K0277,E02691,I02691,spec_download,,,,2025-05-11
V026377,K0277,E02691,I02691,quote_request,,,,2025-05-16
V026378,K0277,E02691,I02691,purchase,,,53700,2025-06-06
V026379,K0277,E02691,I02691,install,,,,2025-07-06
V026380,K0277,E02691,I02691,feedback_given,,"reliable so far, operators like the controls",,2026-03-21
V026381,K0277,E02691,I02691,reorder,,,,2026-08-10
V026382,K0105,E02692,I02692,ad_click,/pricing,,,2025-02-19
V026383,K0105,E02692,I02692,page_view,/case-studies,,,2025-02-20
V026384,K0105,E02692,I02692,page_view,/spec-sheets,,,2025-02-21
V026385,K0105,E02692,I02692,page_view,/case-studies,,,2025-02-22
V026386,K0105,E02692,I02692,quote_request,,,,2025-02-28
V026387,K0105,E02692,I02692,purchase,,,34500,2025-03-21
V026388,K0105,E02692,I02692,install,,,,2025-04-20
V026389,K0105,E02692,I02692,feedback_given,,"runs well, uptime has been excellent since commissioning",,2025-06-05
V026390,K0105,E02692,I02692,reorder,,,,2026-05-25
V026391,K0229,E02693,I02693,ad_click,/case-studies,,,2024-08-19
V026392,K0229,E02693,I02693,page_view,/spec-sheets,,,2024-08-20
V026393,K0229,E02693,I02693,spec_download,,,,2024-08-23
V026394,K0229,E02693,I02693,quote_request,,,,2024-08-28
V026395,K0229,E02693,I02693,purchase,,,3850,2024-09-18
V026396,K0229,E02693,I02693,install,,,,2024-10-18
V026397,K0229,E02693,I02693,fault_report,,"bearing play after continuous running, wear on the drive belt, third shift usage",,2024-12-11
V026398,K0229,E02693,I02693,ticket_open,,"bearing play after continuous running, wear on the drive belt, third shift usage",,2024-12-11
V026399,K0229,E02693,I02693,feedback_given,,wear parts go faster than expected at our duty cycle,,2026-03-14
V026400,K0229,E02693,I02693,lapse,,,,2025-11-22
V026401,K0026,E02694,I02694,ad_click,/contact,,,2024-09-01
V026402,K0026,E02694,I02694,page_view,/contact,,,2024-09-02
V026403,K0026,E02694,I02694,spec_download,,,,2024-09-05
V026404,K0026,E02694,I02694,quote_request,,,,2024-09-10
V026405,K0026,E02694,I02694,purchase,,,26600,2024-10-01
V026406,K0026,E02694,I02694,install,,,,2024-10-31
V026407,K0026,E02694,I02694,fault_report,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-05-01
V026408,K0026,E02694,I02694,ticket_open,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-05-01
V026409,K0026,E02694,I02694,reorder,,,,2025-12-05
V026410,K0462,E02695,I02695,ad_click,/case-studies,,,2025-03-07
V026411,K0462,E02695,I02695,page_view,/products,,,2025-03-08
V026412,K0462,E02695,I02695,page_view,/spec-sheets,,,2025-03-09
V026413,K0462,E02695,I02695,page_view,/case-studies,,,2025-03-10
V026414,K0462,E02695,I02695,spec_download,,,,2025-03-11
V026415,K0462,E02695,I02695,quote_request,,,,2025-03-16
V026416,K0462,E02695,I02695,purchase,,,26550,2025-04-06
V026417,K0462,E02695,I02695,install,,,,2025-05-06
V026418,K0462,E02695,I02695,reorder,,,,2026-06-10
V026419,K0242,E02696,I02696,ad_click,/case-studies,,,2025-01-08
V026420,K0242,E02696,I02696,page_view,/case-studies,,,2025-01-09
V026421,K0242,E02696,I02696,quote_request,,,,2025-01-17
V026422,K0242,E02696,I02696,purchase,,,11300,2025-02-07
V026423,K0242,E02696,I02696,install,,,,2025-03-09
V026424,K0242,E02696,I02696,reorder,,,,2026-04-13
V026425,K0501,E02697,I02697,ad_click,/products,,,2024-07-26
V026426,K0501,E02697,I02697,page_view,/contact,,,2024-07-27
V026427,K0501,E02697,I02697,page_view,/contact,,,2024-07-28
V026428,K0501,E02697,I02697,page_view,/contact,,,2024-07-29
V026429,K0501,E02697,I02697,spec_download,,,,2024-07-30
V026430,K0501,E02697,I02697,quote_request,,,,2024-08-04
V026431,K0501,E02697,I02697,purchase,,,58500,2024-08-25
V026432,K0501,E02697,I02697,install,,,,2024-09-24
V026433,K0501,E02697,I02697,lapse,,,,2025-10-29
V026434,K0089,E02698,I02698,ad_click,/case-studies,,,2025-04-20
V026435,K0089,E02698,I02698,page_view,/pricing,,,2025-04-21
V026436,K0089,E02698,I02698,page_view,/spec-sheets,,,2025-04-22
V026437,K0089,E02698,I02698,page_view,/products,,,2025-04-23
V026438,K0089,E02698,I02698,spec_download,,,,2025-04-24
V026439,K0089,E02698,I02698,quote_request,,,,2025-04-29
V026440,K0089,E02698,I02698,purchase,,,22600,2025-05-20
V026441,K0089,E02698,I02698,install,,,,2025-06-19
V026442,K0089,E02698,I02698,feedback_given,,"runs well, uptime has been excellent since commissioning",,2026-04-17
V026443,K0089,E02698,I02698,reorder,,,,2026-07-24
V026444,K0403,E02699,I02699,ad_click,/products,,,2024-08-25
V026445,K0403,E02699,I02699,page_view,/spec-sheets,,,2024-08-26
V026446,K0403,E02699,I02699,page_view,/pricing,,,2024-08-27
V026447,K0403,E02699,I02699,page_view,/pricing,,,2024-08-28
V026448,K0403,E02699,I02699,spec_download,,,,2024-08-29
V026449,K0403,E02699,I02699,quote_request,,,,2024-09-03
V026450,K0403,E02699,I02699,purchase,,,11850,2024-09-24
V026451,K0403,E02699,I02699,install,,,,2024-10-24
